respondent_id,age,gender,region,mealkit_open_5,food_p1,food_p2,food_p3,food_explorer,mealkit_usage,concept,appeal_5,purchase_intent_5,uniqueness_5,relevance_5,credibility_5,value_5,understanding_5,premium_value_5,wt_final,like_flexibility,like_ease,like_broad_choice,like_familiar,like_new_flavours,like_chef,like_quality,like_provenance,like_premium,like_none,dislike_expensive,dislike_complicated,dislike_not_different,dislike_too_adventurous,dislike_limited_choice,dislike_unclear_benefit,dislike_low_frequency,dislike_none
SBT002_1075,55-64,Man,North,4,3,3,4,0,Occasional,Plus,5,4,5,4,4,5,3,3.0,1.2815810772404117,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0
SBT002_1076,18-24,Woman,South East,4,5,5,5,1,Occasional,Simple,4,5,4,4,4,4,5,5.0,0.5945848501904988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
SBT002_1077,45-54,Woman,Midlands,4,4,3,3,0,Occasional,Simple,5,5,5,5,5,5,5,4.0,1.4135706643994785,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
SBT002_1078,45-54,Man,Midlands,5,5,5,3,1,Previous,Flex,4,4,4,3,4,2,5,4.0,0.8410947239488358,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
SBT002_1079,45-54,Woman,Scotland,5,3,4,4,0,Occasional,Flex,4,5,3,4,2,2,5,3.0,1.3141101597657174,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SBT002_1080,18-24,Man,Midlands,3,4,4,3,0,Previous,Plus,2,1,3,3,1,2,2,,0.8713422334289611,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0
SBT002_1081,25-34,Man,South East,4,3,1,2,0,Previous,Flex,4,3,4,5,3,3,5,4.0,0.9238067619123503,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
SBT002_1082,35-44,Woman,North,4,2,3,4,0,Occasional,Flex,4,4,4,4,3,5,5,4.0,1.1409061300015346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SBT002_1083,25-34,Woman,East,3,2,3,4,0,Never,Flex,3,3,2,4,2,4,5,3.0,1.1818172929585327,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
SBT002_1084,35-44,Man,London,3,3,4,3,0,Occasional,Plus,1,1,1,1,1,1,1,,1.1871076090108796,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
SBT002_1085,45-54,Man,Scotland,3,2,2,2,0,Occasional,Flex,3,4,4,4,4,2,5,2.0,1.3457480878116268,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
SBT002_1086,35-44,Woman,North,3,2,2,3,0,Never,Plus,3,3,3,4,4,3,4,4.0,1.2345176804597127,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
SBT002_1087,18-24,Woman,East,3,5,5,5,1,Never,Flex,2,1,4,2,2,4,5,4.0,0.5807548486740484,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
SBT002_1088,18-24,Man,South East,5,2,2,2,0,Never,Plus,2,3,4,2,3,2,2,,0.876982912330386,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
SBT002_1089,25-34,Woman,Midlands,3,5,4,5,1,Never,Flex,4,5,4,4,5,3,5,3.0,0.5947906482933133,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0
SBT002_1090,18-24,Man,North,3,5,5,5,1,Previous,Plus,5,5,5,4,3,5,3,4.0,0.5480582158939045,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
SBT002_1091,25-34,Woman,Midlands,4,1,1,2,0,Regular,Flex,4,5,3,4,4,5,5,5.0,0.8374938990012294,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
SBT002_1092,18-24,Woman,North,4,3,3,2,0,Occasional,Simple,3,4,2,4,5,2,5,3.0,0.8147844346542868,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
SBT002_1093,35-44,Man,North,4,1,1,2,0,Never,Simple,3,3,2,3,5,2,4,3.0,1.1974389253081736,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
SBT002_1094,35-44,Man,London,3,3,4,5,1,Previous,Flex,3,4,4,4,4,4,4,2.0,0.8029559533191725,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
SBT002_1095,35-44,Man,Northern Ireland,4,3,2,5,0,Never,Simple,4,5,5,4,4,3,5,2.0,1.141145642899187,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
SBT002_1096,35-44,Man,South East,3,3,3,2,0,Occasional,Flex,5,5,4,5,4,2,5,4.0,1.1586959627826419,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
SBT002_1097,25-34,Man,London,4,3,2,3,0,Never,Simple,4,3,3,3,4,3,5,5.0,0.9118162400435881,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SBT002_1098,25-34,Man,South West,4,5,5,5,1,Never,Flex,4,3,4,2,4,4,4,3.0,0.571536977332796,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SBT002_1099,35-44,Man,South West,5,5,4,5,1,Occasional,Simple,5,5,4,5,4,5,5,4.0,0.8158789331172593,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
SBT002_1100,25-34,Man,London,4,3,3,2,0,Occasional,Flex,2,2,2,3,3,3,5,2.0,0.9210393525223011,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
SBT002_1101,25-34,Man,North,5,4,4,5,1,Previous,Flex,3,3,4,3,1,2,5,1.0,0.5390854109446289,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
SBT002_1102,55-64,Man,Wales,5,3,2,3,0,Occasional,Plus,3,3,5,3,3,3,3,4.0,1.4519914020063318,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
SBT002_1103,55-64,Man,North,3,2,3,5,0,Occasional,Flex,4,5,4,4,5,4,5,4.0,1.528575253624631,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
SBT002_1104,35-44,Man,East,5,2,2,3,0,Previous,Plus,4,3,4,4,3,3,2,,1.2173697398988312,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
SBT002_1105,25-34,Woman,Wales,5,2,3,4,0,Occasional,Plus,5,4,5,5,5,5,4,5.0,1.0230446440741552,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
SBT002_1106,45-54,Man,Northern Ireland,5,2,1,3,0,Never,Flex,4,4,4,4,2,4,5,2.0,1.4095791101864825,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
SBT002_1107,35-44,Woman,South East,3,1,1,2,0,Regular,Flex,3,2,4,4,3,4,4,4.0,1.1980648146138408,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
SBT002_1108,25-34,Woman,Scotland,5,5,4,3,1,Never,Simple,3,3,3,2,3,2,5,3.0,0.59436956951009,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SBT002_1109,18-24,Man,Midlands,5,2,2,1,0,Never,Plus,5,4,5,5,4,5,4,5.0,0.8475390376100209,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0
SBT002_1110,35-44,Man,North,4,2,2,2,0,Previous,Simple,2,1,2,2,2,1,4,3.0,1.190561986672985,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
SBT002_1111,18-24,Man,North,4,5,5,5,1,Occasional,Flex,2,3,4,1,3,2,4,3.0,0.4971449914742427,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SBT002_1112,25-34,Woman,South West,3,3,3,5,0,Never,Simple,4,5,3,3,4,4,4,3.0,0.9312713779015482,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
SBT002_1113,55-64,Woman,London,3,4,2,2,0,Never,Flex,2,3,4,4,4,5,4,4.0,1.3545897853896958,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
SBT002_1114,25-34,Woman,Scotland,5,5,2,3,0,Regular,Flex,5,3,4,5,4,4,5,5.0,0.9463131260697482,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
SBT002_1115,35-44,Man,Wales,3,3,1,3,0,Never,Plus,3,5,2,4,3,1,4,5.0,1.1991365363077775,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
SBT002_1116,25-34,Man,Wales,3,5,5,5,1,Previous,Simple,5,5,3,5,5,5,5,4.0,0.6959946810308005,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
SBT002_1117,25-34,Man,Midlands,5,1,2,1,0,Previous,Plus,5,5,5,5,5,5,5,5.0,0.8844790763194436,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SBT002_1118,25-34,Woman,London,4,2,2,3,0,Never,Flex,5,5,3,3,4,4,5,5.0,0.8868234506462692,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
SBT002_1119,25-34,Non-binary/other,Midlands,3,1,1,1,0,Never,Simple,2,1,2,4,2,2,4,2.0,0.9880743805080465,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SBT002_1120,18-24,Woman,Midlands,4,4,2,2,0,Regular,Simple,4,2,4,4,3,4,5,5.0,0.873846566020736,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
SBT002_1121,25-34,Woman,Midlands,4,3,3,5,0,Never,Flex,5,4,4,4,5,4,5,4.0,1.0005047883162461,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
SBT002_1122,25-34,Woman,South East,3,3,5,4,1,Never,Plus,5,4,5,4,4,5,3,5.0,0.6340155605723763,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
SBT002_1123,25-34,Man,North,4,5,5,4,1,Previous,Plus,1,1,4,2,1,3,5,5.0,0.5811316791960707,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
SBT002_1124,55-64,Man,North,3,4,5,4,1,Previous,Plus,5,5,5,5,5,3,5,4.0,0.8627252881151365,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
SBT002_1125,18-24,Woman,South East,3,4,5,3,1,Regular,Simple,2,2,2,3,5,3,4,4.0,0.578893882243463,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
SBT002_1126,18-24,Man,Midlands,5,5,5,3,1,Regular,Flex,5,5,5,5,5,4,5,5.0,0.493925577881949,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
SBT002_1127,18-24,Woman,Northern Ireland,5,2,2,3,0,Occasional,Simple,2,3,2,4,5,2,4,1.0,0.7598543865294528,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
SBT002_1128,45-54,Woman,Midlands,3,1,1,1,0,Occasional,Flex,4,4,4,4,4,2,5,2.0,1.218701027840789,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
SBT002_1129,45-54,Man,South West,5,4,5,4,1,Previous,Plus,5,5,5,4,5,4,3,5.0,1.003477884586043,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
SBT002_1130,45-54,Man,East,4,3,3,5,0,Previous,Flex,3,2,5,4,5,4,4,4.0,1.2128229119537044,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
SBT002_1131,45-54,Man,Midlands,3,3,4,5,1,Regular,Flex,3,4,4,4,4,3,4,3.0,0.8369532982285218,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
SBT002_1132,35-44,Woman,North,5,4,3,2,0,Previous,Simple,2,3,4,3,2,2,5,4.0,1.203196315404598,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
SBT002_1133,25-34,Man,South East,4,2,1,3,0,Previous,Plus,1,2,3,1,4,4,3,4.0,0.9385898782944622,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0
SBT002_1134,35-44,Man,London,3,3,4,2,0,Regular,Plus,3,3,5,5,5,2,2,,1.1973019123209174,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
SBT002_1135,18-24,Woman,London,5,4,5,3,1,Previous,Plus,5,5,5,5,4,4,3,5.0,0.5575125424686084,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
SBT002_1136,45-54,Man,North,3,1,2,1,0,Never,Simple,3,4,3,2,2,2,5,3.0,1.3415939916419501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
SBT002_1137,35-44,Woman,South East,5,2,5,4,0,Never,Plus,4,3,5,5,3,5,2,,1.3078454785852263,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
SBT002_1138,55-64,Woman,Midlands,5,4,4,4,1,Never,Simple,4,4,2,3,4,5,4,3.0,1.0061800011272861,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
SBT002_1139,45-54,Man,South West,4,2,1,1,0,Never,Flex,3,3,2,3,3,5,4,4.0,1.1821522701386689,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
SBT002_1140,25-34,Woman,Wales,4,2,4,4,0,Never,Simple,2,2,4,2,2,3,4,3.0,0.9280542982552281,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0
SBT002_1141,25-34,Man,South East,3,5,2,4,0,Occasional,Flex,4,4,2,4,4,4,5,3.0,0.8072067884533792,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
SBT002_1142,18-24,Woman,North,5,4,3,4,0,Regular,Flex,5,5,4,4,4,5,4,3.0,0.8549870403200739,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
SBT002_1143,18-24,Man,South East,3,3,4,4,0,Occasional,Flex,4,5,3,2,4,4,5,4.0,0.8091948454446499,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
SBT002_1144,18-24,Man,East,5,3,3,2,0,Occasional,Flex,5,5,3,5,5,4,5,5.0,0.8358175923406422,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
SBT002_1145,18-24,Woman,South East,4,4,2,3,0,Never,Simple,4,2,4,3,4,4,4,1.0,0.8516318544178959,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
SBT002_1146,55-64,Man,East,5,1,2,1,0,Previous,Simple,3,4,3,3,4,3,3,4.0,1.4758683371906518,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
SBT002_1147,35-44,Man,London,3,5,3,3,0,Occasional,Flex,4,4,3,5,2,3,5,5.0,1.138759943420713,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
SBT002_1148,18-24,Man,Scotland,3,2,1,1,0,Never,Flex,2,3,3,2,5,5,5,3.0,0.9415159245088621,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
SBT002_1149,45-54,Woman,Wales,5,3,4,3,0,Never,Simple,5,4,2,5,3,4,5,4.0,1.4406878309130382,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0
SBT002_1150,55-64,Man,South West,4,3,4,4,0,Regular,Flex,3,2,3,1,5,3,5,3.0,1.377504156208344,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
SBT002_1151,25-34,Man,South West,5,4,3,4,0,Occasional,Plus,5,5,5,4,3,5,4,5.0,0.8632214954556774,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
SBT002_1152,55-64,Woman,North,5,4,4,3,0,Occasional,Flex,4,5,4,5,3,3,5,5.0,1.3833986564222172,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0
SBT002_1153,35-44,Man,South East,3,4,2,3,0,Previous,Simple,3,2,2,2,4,4,4,4.0,1.241513786563637,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0
SBT002_1154,25-34,Woman,Northern Ireland,4,5,5,5,1,Occasional,Plus,4,4,5,3,4,4,3,5.0,0.6809186909447594,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
SBT002_1155,35-44,Woman,Midlands,4,3,1,2,0,Occasional,Plus,4,4,5,4,4,2,3,3.0,1.1864194199249707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SBT002_1156,25-34,Woman,South East,4,4,5,3,1,Never,Flex,4,4,3,4,5,5,5,3.0,0.6561294938179901,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
SBT002_1157,18-24,Woman,North,4,3,4,3,0,Never,Flex,5,4,5,5,4,5,5,5.0,0.81544306089312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SBT002_1158,55-64,Woman,South East,5,4,3,5,1,Previous,Simple,3,4,4,3,3,2,5,3.0,1.0662960749943675,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
SBT002_1159,55-64,Man,North,4,2,2,2,0,Previous,Plus,1,1,3,4,2,2,2,,1.4439593666286779,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0
SBT002_1160,18-24,Woman,North,5,3,3,3,0,Regular,Simple,3,3,4,2,4,2,5,3.0,0.9345644723928292,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
SBT002_1161,35-44,Man,London,3,2,2,2,0,Never,Simple,5,5,5,5,4,4,5,5.0,1.352701142928147,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
SBT002_1162,35-44,Man,Scotland,4,4,1,1,0,Occasional,Plus,5,4,5,5,5,5,4,5.0,1.255624682435289,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
SBT002_1163,55-64,Man,Northern Ireland,5,4,3,5,1,Never,Flex,4,3,4,4,4,4,5,5.0,1.0776286075103274,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
SBT002_1164,55-64,Woman,South West,3,5,5,3,1,Never,Simple,3,3,3,3,3,3,5,4.0,0.9115771024249637,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
SBT002_1165,35-44,Woman,Midlands,3,4,5,2,0,Previous,Flex,4,5,2,5,5,3,5,4.0,1.1221569511512015,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
SBT002_1166,45-54,Man,South East,5,2,2,3,0,Never,Simple,2,1,3,3,3,2,4,3.0,1.4597831512898556,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SBT002_1167,18-24,Woman,South West,5,3,4,4,0,Never,Plus,5,5,5,5,3,3,3,5.0,0.9037045056939913,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
SBT002_1168,25-34,Man,Scotland,3,4,3,2,0,Occasional,Plus,5,4,4,5,5,4,4,5.0,0.9284083384130115,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
SBT002_1169,45-54,Woman,Northern Ireland,4,2,3,3,0,Previous,Simple,3,4,3,2,5,3,4,4.0,1.3998722259859628,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
SBT002_1170,25-34,Man,Scotland,3,4,4,4,1,Occasional,Simple,5,5,3,4,5,5,4,3.0,0.5545317949026185,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SBT002_1171,18-24,Man,South West,3,2,4,4,0,Occasional,Simple,1,2,3,1,2,4,3,2.0,0.8422750994189706,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0
SBT002_1172,45-54,Man,London,4,3,3,4,0,Never,Simple,3,4,4,3,4,5,5,3.0,1.3418698757792127,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
SBT002_1173,45-54,Man,South West,3,2,1,2,0,Occasional,Flex,3,3,2,3,3,3,4,2.0,1.3904710434954624,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
SBT002_1174,18-24,Man,Midlands,3,5,5,5,1,Never,Flex,5,5,4,5,4,3,4,5.0,0.5783692374078255,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SBT002_1175,25-34,Man,Midlands,5,5,5,5,1,Previous,Flex,4,4,1,4,5,2,5,4.0,0.6649147563478136,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
SBT002_1176,35-44,Woman,Midlands,3,3,2,3,0,Never,Simple,4,2,2,3,3,3,4,3.0,1.286773469187498,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
SBT002_1177,35-44,Man,Midlands,4,2,2,2,0,Previous,Flex,3,4,4,3,2,2,5,3.0,1.2243163760622757,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
SBT002_1178,55-64,Woman,London,4,5,4,5,1,Occasional,Plus,5,4,5,5,3,3,3,5.0,0.9938658532105342,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
SBT002_1179,35-44,Woman,London,5,3,2,4,0,Occasional,Simple,2,1,2,3,2,1,4,2.0,1.2472290486472273,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0
SBT002_1180,18-24,Man,East,3,3,2,4,0,Occasional,Flex,4,3,4,4,5,5,5,3.0,0.8931526173226054,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
SBT002_1181,45-54,Man,London,5,4,2,5,0,Occasional,Simple,2,1,2,2,3,3,4,1.0,1.3942354138185395,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
SBT002_1182,55-64,Man,London,4,2,3,3,0,Regular,Flex,4,4,3,4,5,5,5,3.0,1.4561995722843104,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SBT002_1183,35-44,Woman,Scotland,3,4,3,3,0,Occasional,Simple,3,5,3,5,3,2,5,2.0,1.3123469371887746,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
SBT002_1184,25-34,Man,London,4,3,3,3,0,Occasional,Simple,4,5,4,4,5,2,5,3.0,1.0052567829319818,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SBT002_1185,45-54,Woman,Wales,4,4,2,2,0,Previous,Plus,2,2,4,4,2,5,2,,1.431555198153206,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
SBT002_1186,45-54,Man,South East,3,2,2,3,0,Previous,Plus,2,2,5,3,2,3,3,2.0,1.4160434559009811,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
SBT002_1187,55-64,Man,Midlands,3,5,5,5,1,Never,Flex,5,5,4,4,5,4,5,3.0,0.8867917269126087,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
SBT002_1188,45-54,Man,Midlands,5,4,3,3,0,Occasional,Plus,4,3,4,5,4,4,4,4.0,1.2245124294855185,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
SBT002_1189,55-64,Man,East,3,1,3,2,0,Previous,Plus,1,1,4,2,1,2,1,,1.356853995104611,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
SBT002_1190,25-34,Woman,London,4,5,2,2,0,Regular,Simple,2,3,2,4,3,4,4,2.0,0.9636070778521156,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
SBT002_1191,45-54,Woman,Midlands,5,2,2,4,0,Never,Plus,2,4,3,3,2,3,4,4.0,1.346912232589602,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
SBT002_1192,25-34,Woman,North,3,4,5,5,1,Occasional,Simple,5,5,4,5,5,4,5,5.0,0.5362977705700287,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
SBT002_1193,35-44,Woman,South East,4,4,4,2,0,Previous,Flex,5,5,5,5,4,2,4,4.0,1.123935276960679,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
SBT002_1194,18-24,Woman,South West,3,3,3,4,0,Occasional,Simple,3,4,5,3,4,4,4,4.0,0.7826120187315313,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
SBT002_1195,55-64,Man,North,5,2,4,2,0,Never,Flex,3,4,4,3,4,3,5,3.0,1.5097248026664398,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
SBT002_1196,45-54,Woman,South East,5,2,2,2,0,Previous,Simple,3,3,3,3,4,3,4,3.0,1.461915725577412,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SBT002_1197,35-44,Woman,London,5,4,2,5,0,Never,Plus,5,5,4,5,5,5,4,5.0,1.1170650019346477,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
SBT002_1198,25-34,Woman,Midlands,5,5,5,4,1,Regular,Simple,4,3,3,3,4,2,4,3.0,0.6080249079056939,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
SBT002_1199,55-64,Woman,East,5,1,1,1,0,Occasional,Flex,2,3,2,4,4,2,4,3.0,1.420662527518652,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0
SBT002_1200,45-54,Woman,South East,4,3,1,1,0,Occasional,Plus,3,3,4,3,3,5,1,,1.2974989274498427,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
SBT002_1201,18-24,Man,North,4,2,1,1,0,Never,Simple,4,4,2,4,2,4,5,3.0,0.8399687330812365,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
SBT002_1202,18-24,Woman,North,4,3,4,5,1,Previous,Plus,3,3,3,2,3,1,2,,0.5476180028960197,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
SBT002_1203,35-44,Woman,Midlands,4,3,2,2,0,Regular,Simple,4,3,5,4,5,2,4,4.0,1.3291967235069775,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
SBT002_1204,25-34,Woman,North,3,3,2,2,0,Previous,Flex,4,5,3,4,4,4,5,5.0,1.0447345605404432,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SBT002_1205,55-64,Woman,South East,3,3,2,4,0,Previous,Simple,4,4,3,4,5,4,5,3.0,1.5182309629851292,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
SBT002_1206,25-34,Woman,North,3,1,1,3,0,Occasional,Plus,4,4,5,2,3,3,4,5.0,0.939239873878448,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
SBT002_1207,25-34,Man,East,4,2,3,1,0,Previous,Flex,5,4,4,4,4,5,5,5.0,0.9245602828186874,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SBT002_1208,55-64,Man,Scotland,3,3,2,3,0,Occasional,Plus,2,2,3,3,4,2,3,4.0,1.5420341485247233,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
SBT002_1209,25-34,Woman,North,5,3,2,2,0,Never,Simple,5,4,3,4,4,5,5,3.0,0.9333267103173187,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SBT002_1210,55-64,Woman,Midlands,3,5,4,4,1,Occasional,Flex,4,3,5,5,4,4,5,4.0,0.9070022556531607,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
SBT002_1211,45-54,Non-binary/other,East,5,2,2,1,0,Previous,Plus,1,1,3,1,4,1,2,,1.3720388680370668,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
SBT002_1212,25-34,Man,Wales,4,5,5,5,1,Occasional,Simple,3,3,4,2,3,2,5,2.0,0.5714291336722149,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
