respondent_id,tenure_band,plan_tier,legacy_plan,nps_0_10,overall_satisfaction_5,renewal_intent_5,reliability_5,value_5,ease_5,trust_5,outage_90d,support_contact_90d,support_quality_5,resolved_first_contact,wt_final,region,household_type,outage_severity_5,support_channel,formal_complaint_90d
SBT003_1151,4.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,,,0.8142896336563089,2.0,1.0,5.0,,1.0
SBT003_1152,4.0,2.0,0.0,5.0,2.0,5.0,3.0,3.0,3.0,4.0,0.0,0.0,,,1.1324082129277218,1.0,2.0,,,0.0
SBT003_1153,2.0,2.0,0.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,0.6850262555099078,1.0,1.0,,1.0,0.0
SBT003_1154,1.0,2.0,0.0,7.0,2.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,,,1.2154040399541022,2.0,2.0,,,0.0
SBT003_1155,3.0,2.0,0.0,9.0,2.0,3.0,3.0,5.0,2.0,3.0,1.0,0.0,,,1.237828914518344,1.0,1.0,2.0,,0.0
SBT003_1156,1.0,3.0,0.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,,,0.9360653245240638,1.0,1.0,,,0.0
SBT003_1157,3.0,2.0,0.0,5.0,2.0,3.0,3.0,2.0,4.0,2.0,0.0,0.0,,,1.2841660641136663,1.0,1.0,,,0.0
SBT003_1158,4.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,,,1.3011214889574616,3.0,2.0,5.0,,0.0
SBT003_1159,2.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,,,1.2982640515705983,1.0,2.0,,,0.0
SBT003_1160,2.0,1.0,0.0,6.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,,,1.1948794037594928,1.0,2.0,4.0,,0.0
SBT003_1161,4.0,2.0,1.0,5.0,4.0,4.0,3.0,2.0,5.0,3.0,0.0,1.0,3.0,1.0,0.6208898691205997,1.0,3.0,,2.0,0.0
SBT003_1162,4.0,1.0,0.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,0.0,,,1.282014947893395,1.0,1.0,,,0.0
SBT003_1163,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,0.6327469832129039,1.0,3.0,,1.0,0.0
SBT003_1164,1.0,2.0,0.0,5.0,3.0,2.0,2.0,3.0,4.0,3.0,0.0,0.0,,,1.0185124065689282,1.0,3.0,,,0.0
SBT003_1165,1.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,0.0,,,1.209168104084582,1.0,1.0,,,0.0
SBT003_1166,1.0,2.0,0.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0,0.0,0.0,,,1.1636277607495316,1.0,2.0,,,0.0
SBT003_1167,2.0,1.0,0.0,7.0,3.0,3.0,4.0,4.0,5.0,2.0,0.0,1.0,3.0,0.0,0.6954007053580897,1.0,3.0,,1.0,0.0
SBT003_1168,3.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,1.1693224482535602,1.0,2.0,,,0.0
SBT003_1169,2.0,2.0,0.0,9.0,3.0,4.0,4.0,3.0,2.0,4.0,0.0,0.0,,,1.140331873387021,1.0,3.0,,,0.0
SBT003_1170,2.0,3.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,,,0.937008084746464,1.0,2.0,,,1.0
SBT003_1171,4.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.6316646288223703,1.0,2.0,4.0,1.0,0.0
SBT003_1172,2.0,1.0,0.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,0.0,0.0,,,1.2358515256385236,1.0,1.0,,,0.0
SBT003_1173,3.0,2.0,0.0,7.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,,,1.3182323844629502,1.0,1.0,4.0,,1.0
SBT003_1174,2.0,2.0,0.0,10.0,5.0,5.0,5.0,3.0,4.0,5.0,1.0,1.0,5.0,1.0,0.6136526377328678,2.0,2.0,3.0,2.0,0.0
SBT003_1175,2.0,2.0,0.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,,,1.1084513240872989,1.0,1.0,4.0,,0.0
SBT003_1176,3.0,1.0,0.0,8.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,,,1.4591625628826286,1.0,3.0,,,0.0
SBT003_1177,3.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,,,1.2128670449848182,3.0,2.0,,,0.0
SBT003_1178,2.0,1.0,0.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,0.0,0.0,,,1.3209009819825326,3.0,2.0,,,0.0
SBT003_1179,3.0,2.0,0.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,,,1.1999337833982746,1.0,1.0,,,0.0
SBT003_1180,4.0,1.0,1.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,,,1.3489809717131231,4.0,3.0,,,0.0
SBT003_1181,3.0,3.0,0.0,8.0,3.0,3.0,3.0,2.0,4.0,3.0,0.0,0.0,,,0.9062200545614972,1.0,1.0,,,0.0
SBT003_1182,2.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,,,1.3640597267635082,1.0,3.0,,,1.0
SBT003_1183,1.0,2.0,0.0,8.0,4.0,4.0,5.0,2.0,5.0,4.0,0.0,0.0,,,1.2243359207054694,1.0,2.0,,,0.0
SBT003_1184,2.0,2.0,0.0,6.0,5.0,5.0,5.0,2.0,3.0,5.0,1.0,0.0,,,1.1530922421473944,1.0,3.0,2.0,,0.0
SBT003_1185,3.0,2.0,0.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,,,1.245485164729672,1.0,2.0,,,0.0
SBT003_1186,2.0,2.0,0.0,5.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,,,1.2651818623530031,2.0,2.0,,,0.0
SBT003_1187,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.6094916195144207,3.0,2.0,5.0,1.0,1.0
SBT003_1188,1.0,2.0,0.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,0.0,0.0,,,1.0669002346458465,1.0,1.0,,,0.0
SBT003_1189,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.629315624329671,1.0,2.0,,1.0,0.0
SBT003_1190,2.0,2.0,0.0,9.0,5.0,5.0,4.0,5.0,3.0,4.0,0.0,0.0,,,1.188893610042566,3.0,3.0,,,0.0
SBT003_1191,1.0,2.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,,,1.2204000421865506,3.0,2.0,,,0.0
SBT003_1192,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,,,1.206833791465209,1.0,3.0,,,0.0
SBT003_1193,3.0,1.0,0.0,6.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,0.0,,,1.2329453319633323,1.0,1.0,,,0.0
SBT003_1194,4.0,1.0,0.0,7.0,3.0,3.0,4.0,4.0,3.0,3.0,0.0,0.0,,,1.2453545402098318,2.0,2.0,,,0.0
SBT003_1195,4.0,1.0,0.0,7.0,3.0,3.0,4.0,5.0,5.0,4.0,1.0,1.0,4.0,1.0,0.6920359344060645,1.0,1.0,3.0,1.0,0.0
SBT003_1196,4.0,1.0,0.0,9.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0,0.0,,,1.2070668860365257,1.0,2.0,2.0,,0.0
SBT003_1197,4.0,2.0,0.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,0.6797084891587737,2.0,2.0,4.0,2.0,0.0
SBT003_1198,1.0,3.0,1.0,9.0,4.0,3.0,4.0,1.0,3.0,4.0,0.0,0.0,,,0.934488550293176,1.0,3.0,,,0.0
SBT003_1199,3.0,1.0,1.0,8.0,5.0,4.0,5.0,4.0,4.0,5.0,1.0,0.0,,,1.1557662545705982,1.0,1.0,2.0,,0.0
SBT003_1200,1.0,2.0,0.0,8.0,3.0,2.0,5.0,5.0,3.0,4.0,1.0,1.0,4.0,1.0,0.6472249207009048,1.0,1.0,2.0,1.0,1.0
SBT003_1201,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6716220992978932,1.0,2.0,5.0,2.0,0.0
SBT003_1202,1.0,1.0,0.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,,,1.25706704081597,1.0,1.0,,,0.0
SBT003_1203,2.0,2.0,0.0,7.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,,,1.2419400627120734,1.0,2.0,,,0.0
SBT003_1204,3.0,2.0,0.0,9.0,5.0,4.0,5.0,3.0,4.0,5.0,0.0,0.0,,,1.2301723636066029,1.0,3.0,,,0.0
SBT003_1205,2.0,3.0,0.0,6.0,2.0,4.0,3.0,4.0,3.0,2.0,0.0,0.0,,,0.7634079519746539,1.0,3.0,,,0.0
SBT003_1206,2.0,2.0,0.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,,,1.2552835356254368,1.0,2.0,,,0.0
SBT003_1207,2.0,3.0,0.0,6.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,,,0.8658009261414412,1.0,2.0,,,0.0
SBT003_1208,2.0,2.0,0.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,0.0,,,1.1814451340705163,3.0,2.0,2.0,,0.0
SBT003_1209,4.0,1.0,0.0,7.0,4.0,3.0,4.0,2.0,4.0,3.0,0.0,1.0,5.0,1.0,0.7019830329714134,1.0,3.0,,2.0,0.0
SBT003_1210,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.5995224423037939,1.0,3.0,,1.0,0.0
SBT003_1211,2.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,,,1.2702515448526936,3.0,1.0,,,0.0
SBT003_1212,4.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,0.6209998781726523,1.0,2.0,,1.0,0.0
SBT003_1213,3.0,2.0,1.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,,,1.220288768046525,1.0,3.0,,,0.0
SBT003_1214,4.0,2.0,1.0,7.0,5.0,5.0,5.0,2.0,4.0,5.0,0.0,0.0,,,1.2331003775624378,1.0,1.0,,,0.0
SBT003_1215,4.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,0.0,0.0,,,1.241809376372952,4.0,3.0,,,0.0
SBT003_1216,3.0,1.0,0.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,,,1.269206857734635,1.0,2.0,,,0.0
SBT003_1217,2.0,1.0,0.0,7.0,2.0,5.0,4.0,4.0,3.0,4.0,0.0,0.0,,,1.3296213587781724,1.0,3.0,,,0.0
SBT003_1218,3.0,1.0,1.0,6.0,4.0,2.0,4.0,4.0,2.0,3.0,0.0,0.0,,,1.438759533524497,1.0,3.0,,,0.0
SBT003_1219,3.0,1.0,0.0,5.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,0.0,,,1.3341169349764523,1.0,1.0,5.0,,0.0
SBT003_1220,4.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.4488176337975603,1.0,1.0,4.0,1.0,0.0
SBT003_1221,2.0,1.0,0.0,5.0,2.0,4.0,3.0,5.0,3.0,3.0,0.0,1.0,3.0,1.0,0.7395896720632524,1.0,2.0,,1.0,1.0
SBT003_1222,1.0,2.0,0.0,6.0,2.0,3.0,2.0,3.0,4.0,1.0,0.0,0.0,,,1.0877439602432055,1.0,1.0,,,0.0
SBT003_1223,4.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.6618979458582787,1.0,2.0,5.0,3.0,0.0
SBT003_1224,1.0,2.0,0.0,8.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,,,1.228431048663787,3.0,1.0,,,0.0
SBT003_1225,3.0,2.0,0.0,7.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,,,1.2594207782910831,1.0,1.0,,,0.0
SBT003_1226,1.0,2.0,0.0,6.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,0.679412767821789,1.0,2.0,3.0,1.0,0.0
SBT003_1227,3.0,2.0,0.0,8.0,4.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,,,1.3001469119284468,1.0,2.0,,,0.0
SBT003_1228,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.7224396016386113,1.0,3.0,4.0,1.0,0.0
SBT003_1229,3.0,2.0,0.0,10.0,4.0,4.0,4.0,3.0,3.0,2.0,0.0,0.0,,,1.318331843903778,1.0,2.0,,,0.0
SBT003_1230,1.0,1.0,0.0,8.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,,,1.1973928594117844,1.0,3.0,,,0.0
SBT003_1231,3.0,1.0,0.0,7.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,,,1.3909972218403324,2.0,2.0,,,0.0
SBT003_1232,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,,,1.3910343030105996,2.0,1.0,,,0.0
SBT003_1233,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,,,0.8174305156628154,1.0,2.0,,,0.0
SBT003_1234,3.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,,,1.1183051187175577,1.0,1.0,4.0,,0.0
SBT003_1235,2.0,2.0,0.0,5.0,4.0,2.0,4.0,3.0,2.0,4.0,0.0,0.0,,,1.2836594075370409,1.0,1.0,,,0.0
SBT003_1236,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.6471815676252226,1.0,3.0,,1.0,0.0
SBT003_1237,4.0,2.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,,,1.2072458654969476,1.0,1.0,4.0,,0.0
SBT003_1238,1.0,1.0,0.0,9.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,,,1.2169948537013862,1.0,3.0,,,0.0
SBT003_1239,2.0,1.0,0.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,0.0,0.0,,,1.3921924149257436,1.0,2.0,,,0.0
SBT003_1240,4.0,2.0,0.0,5.0,4.0,2.0,4.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,0.5837414053106014,1.0,3.0,5.0,3.0,1.0
SBT003_1241,3.0,2.0,0.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,0.0,0.0,,,1.2827736861435823,1.0,3.0,,,0.0
SBT003_1242,4.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.4062867574245919,1.0,2.0,5.0,2.0,0.0
SBT003_1243,1.0,2.0,0.0,6.0,1.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,,,1.360564671674099,1.0,2.0,,,0.0
SBT003_1244,4.0,2.0,0.0,7.0,4.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,,,1.2430393263875663,1.0,2.0,,,0.0
SBT003_1245,2.0,2.0,0.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,,,1.207478078870747,1.0,1.0,,,0.0
SBT003_1246,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,1.3322359329664188,1.0,2.0,,,0.0
SBT003_1247,1.0,3.0,0.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,,,0.8040220332688403,1.0,2.0,,,0.0
SBT003_1248,1.0,1.0,0.0,6.0,5.0,4.0,5.0,4.0,4.0,5.0,0.0,0.0,,,1.1420017890219094,4.0,2.0,,,0.0
SBT003_1249,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,,,1.2403816970757346,1.0,1.0,,,0.0
SBT003_1250,2.0,1.0,1.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,0.0,0.0,,,1.2615761045548408,1.0,3.0,,,0.0
SBT003_1251,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,,,1.1876327713508084,1.0,2.0,5.0,,0.0
SBT003_1252,2.0,3.0,0.0,6.0,2.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,,,0.8362298684340803,1.0,2.0,,,0.0
SBT003_1253,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.6807829460467372,1.0,2.0,,2.0,0.0
SBT003_1254,2.0,2.0,0.0,8.0,4.0,5.0,5.0,4.0,5.0,4.0,0.0,0.0,,,1.2268988091541695,1.0,2.0,,,0.0
SBT003_1255,1.0,2.0,0.0,8.0,3.0,4.0,4.0,5.0,3.0,3.0,0.0,0.0,,,1.1911395329044756,1.0,3.0,,,0.0
SBT003_1256,3.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.575482866034736,1.0,1.0,5.0,2.0,0.0
SBT003_1257,4.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,1.2634222827031052,1.0,2.0,5.0,,0.0
SBT003_1258,4.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,,,0.962072298896256,1.0,3.0,,,0.0
SBT003_1259,1.0,2.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,0.0,0.0,,,1.2596518105916532,1.0,2.0,,,0.0
SBT003_1260,4.0,2.0,0.0,5.0,1.0,4.0,3.0,1.0,3.0,4.0,1.0,0.0,,,1.279443968648468,1.0,3.0,3.0,,0.0
SBT003_1261,1.0,2.0,0.0,7.0,5.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0,,,1.1980216429424393,1.0,1.0,,,0.0
SBT003_1262,4.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.7054612239389372,1.0,3.0,,1.0,0.0
SBT003_1263,3.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,,,1.273897037579274,1.0,1.0,,,0.0
SBT003_1264,4.0,1.0,0.0,6.0,4.0,3.0,5.0,5.0,4.0,5.0,0.0,1.0,3.0,0.0,0.7029671964384658,1.0,2.0,,1.0,0.0
SBT003_1265,4.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,,1.21516176237908,1.0,3.0,,,0.0
SBT003_1266,4.0,3.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,0.4564286580337034,3.0,2.0,3.0,2.0,0.0
SBT003_1267,4.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0,,,0.7890111144857619,1.0,1.0,,,0.0
SBT003_1268,1.0,1.0,0.0,6.0,2.0,2.0,3.0,5.0,2.0,2.0,0.0,0.0,,,1.332487087867136,1.0,2.0,,,0.0
SBT003_1269,3.0,1.0,0.0,8.0,5.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,,,1.349212266881142,1.0,3.0,,,0.0
SBT003_1270,4.0,2.0,1.0,7.0,4.0,4.0,4.0,4.0,2.0,5.0,0.0,1.0,5.0,1.0,0.675306723599597,1.0,2.0,,1.0,0.0
SBT003_1271,1.0,1.0,0.0,8.0,5.0,3.0,5.0,4.0,4.0,5.0,0.0,0.0,,,1.2790728302467111,1.0,1.0,,,0.0
SBT003_1272,3.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.6509403593545503,1.0,1.0,,1.0,0.0
SBT003_1273,2.0,1.0,0.0,5.0,2.0,4.0,3.0,4.0,3.0,2.0,0.0,0.0,,,1.3144376240114235,1.0,2.0,,,0.0
SBT003_1274,3.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,4.0,1.0,0.7289021208238302,1.0,1.0,,1.0,0.0
SBT003_1275,1.0,2.0,0.0,6.0,3.0,4.0,2.0,3.0,2.0,2.0,0.0,1.0,4.0,0.0,0.6720523878963155,1.0,2.0,,1.0,0.0
SBT003_1276,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.4857707738158622,1.0,3.0,5.0,2.0,0.0
SBT003_1277,4.0,2.0,0.0,10.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,0.0,,,1.1579084895889655,1.0,3.0,1.0,,0.0
SBT003_1278,3.0,1.0,0.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,,,1.2053230321750985,1.0,1.0,,,0.0
SBT003_1279,3.0,1.0,0.0,7.0,3.0,2.0,5.0,4.0,3.0,4.0,0.0,0.0,,,1.0756093901560944,1.0,3.0,,,0.0
SBT003_1280,4.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.4854179591130299,1.0,3.0,,1.0,0.0
SBT003_1281,4.0,1.0,1.0,7.0,2.0,4.0,4.0,3.0,2.0,5.0,0.0,0.0,,,1.4849953800504212,1.0,3.0,,,0.0
SBT003_1282,1.0,2.0,0.0,9.0,5.0,5.0,5.0,4.0,3.0,4.0,0.0,0.0,,,1.2103061973787914,3.0,3.0,,,0.0
SBT003_1283,4.0,1.0,1.0,9.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,0.7055485829266658,3.0,1.0,,1.0,0.0
SBT003_1284,3.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,,,1.301632928361374,1.0,3.0,,,0.0
SBT003_1285,4.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,,,0.8796655733332749,1.0,3.0,,,0.0
SBT003_1286,4.0,1.0,0.0,9.0,3.0,4.0,5.0,3.0,4.0,4.0,0.0,0.0,,,1.3450050998570504,1.0,2.0,,,0.0
SBT003_1287,4.0,1.0,0.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0,0.0,,,1.0976133133649453,1.0,2.0,3.0,,0.0
SBT003_1288,3.0,2.0,1.0,6.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,0.0,0.7476920650335181,1.0,3.0,4.0,2.0,0.0
SBT003_1289,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,,,1.0472525153996166,1.0,3.0,5.0,,0.0
SBT003_1290,4.0,2.0,0.0,8.0,4.0,5.0,4.0,3.0,4.0,4.0,0.0,0.0,,,1.1968652851248738,1.0,3.0,,,0.0
SBT003_1291,4.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,,,1.232725863322019,1.0,1.0,,,0.0
SBT003_1292,4.0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,,,0.8894808065006712,1.0,3.0,,,0.0
SBT003_1293,1.0,2.0,0.0,6.0,5.0,3.0,5.0,3.0,5.0,4.0,0.0,0.0,,,1.2024923795010138,1.0,2.0,,,0.0
SBT003_1294,4.0,3.0,1.0,7.0,4.0,4.0,5.0,3.0,3.0,4.0,1.0,0.0,,,0.7983443814037754,1.0,3.0,3.0,,0.0
SBT003_1295,2.0,2.0,0.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,0.0,0.0,,,1.2659754348205514,1.0,3.0,,,0.0
SBT003_1296,3.0,1.0,0.0,7.0,2.0,3.0,3.0,2.0,4.0,3.0,0.0,0.0,,,1.1038372264152423,1.0,2.0,,,0.0
SBT003_1297,2.0,2.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,,,1.1852953448332408,1.0,1.0,5.0,,0.0
SBT003_1298,2.0,2.0,0.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,0.0,0.0,,,1.0985744999756764,2.0,2.0,,,0.0
SBT003_1299,1.0,3.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,0.0,,,0.8717739447779087,1.0,3.0,4.0,,0.0
SBT003_1300,4.0,2.0,0.0,7.0,4.0,3.0,5.0,4.0,3.0,5.0,0.0,0.0,,,1.2227676199269475,1.0,2.0,,,0.0
SBT003_1301,2.0,1.0,0.0,10.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,0.0,,,1.4328625409750506,1.0,2.0,3.0,,0.0
SBT003_1302,2.0,1.0,0.0,7.0,4.0,3.0,4.0,4.0,4.0,3.0,0.0,0.0,,,1.383495451648704,1.0,3.0,,,0.0
SBT003_1303,1.0,1.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,,1.2696907225393932,1.0,2.0,,,0.0
SBT003_1304,4.0,3.0,0.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,0.0,,,0.7787128625723427,1.0,3.0,3.0,,0.0
SBT003_1305,3.0,2.0,0.0,6.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.6761626322071194,1.0,1.0,4.0,1.0,0.0
SBT003_1306,1.0,1.0,0.0,5.0,2.0,3.0,4.0,4.0,5.0,2.0,0.0,0.0,,,1.406515195132383,1.0,1.0,,,0.0
SBT003_1307,2.0,2.0,0.0,7.0,5.0,5.0,5.0,4.0,3.0,5.0,0.0,0.0,,,1.0894487607426198,1.0,2.0,,,0.0
SBT003_1308,2.0,1.0,0.0,7.0,4.0,3.0,5.0,4.0,5.0,4.0,0.0,0.0,,,1.3633604333618152,3.0,2.0,,,0.0
SBT003_1309,3.0,2.0,0.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,,,1.207784018194888,1.0,2.0,,,0.0
SBT003_1310,4.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.6988577215416545,1.0,2.0,5.0,1.0,0.0
SBT003_1311,4.0,2.0,0.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,0.0,0.0,,,1.1988601634963407,1.0,1.0,,,0.0
SBT003_1312,1.0,1.0,0.0,10.0,5.0,4.0,5.0,4.0,4.0,5.0,0.0,0.0,,,1.2038730227698873,1.0,1.0,,,0.0
SBT003_1313,3.0,2.0,1.0,7.0,3.0,3.0,4.0,3.0,5.0,3.0,0.0,0.0,,,1.285368095830828,1.0,3.0,,,0.0
SBT003_1314,3.0,1.0,0.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,,,1.2750003299253063,1.0,3.0,,,1.0
SBT003_1315,2.0,2.0,0.0,5.0,4.0,2.0,5.0,2.0,2.0,4.0,1.0,0.0,,,1.2450406888474066,1.0,3.0,2.0,,0.0
