respondent_id,tenure_band,plan_tier,legacy_plan,nps_0_10,overall_satisfaction_5,renewal_intent_5,reliability_5,value_5,ease_5,trust_5,outage_90d,support_contact_90d,support_quality_5,resolved_first_contact,wt_final,region,household_type,outage_severity_5,support_channel,formal_complaint_90d
SBT003_1253,<1y,Essential,1,4,2,1,1,1,2,1,0,1,1.0,0.0,0.6807829460467372,England,Adults only,,Chat,0
SBT003_1254,1-2y,Standard,0,8,4,5,5,4,5,4,0,0,,,1.2268988091541697,England,Adults only,,Not asked,0
SBT003_1255,<1y,Standard,0,8,3,4,4,5,3,3,0,0,,,1.1911395329044756,England,With children,,Not asked,0
SBT003_1256,3-5y,Standard,0,3,1,1,1,1,3,1,1,1,2.0,0.0,0.575482866034736,England,Single adult,5.0,Chat,0
SBT003_1257,6+y,Standard,0,1,1,1,1,1,1,1,1,0,,,1.2634222827031052,England,Adults only,5.0,Not asked,0
SBT003_1258,6+y,Premium,1,4,3,3,3,3,3,2,0,0,,,0.9620722988962559,England,With children,,Not asked,0
SBT003_1259,<1y,Standard,0,2,2,3,2,4,4,3,0,0,,,1.2596518105916532,England,Adults only,,Not asked,0
SBT003_1260,6+y,Standard,0,5,1,4,3,1,3,4,1,0,,,1.279443968648468,England,With children,3.0,Not asked,0
SBT003_1261,<1y,Standard,0,7,5,4,4,4,4,5,0,0,,,1.1980216429424393,England,Single adult,,Not asked,0
SBT003_1262,6+y,Essential,1,4,1,2,1,2,3,1,0,1,1.0,1.0,0.7054612239389372,England,With children,,Phone,0
SBT003_1263,3-5y,Essential,1,6,3,2,2,1,2,2,0,0,,,1.273897037579274,England,Single adult,,Not asked,0
SBT003_1264,6+y,Essential,0,6,4,3,5,5,4,5,0,1,3.0,0.0,0.7029671964384658,England,Adults only,,Phone,0
SBT003_1265,6+y,Essential,0,0,1,2,1,1,1,1,0,0,,,1.21516176237908,England,With children,,Not asked,0
SBT003_1266,6+y,Premium,0,4,2,2,2,2,2,3,1,1,3.0,0.0,0.45642865803370347,Wales,Adults only,3.0,Chat,0
SBT003_1267,6+y,Premium,1,3,2,4,4,2,3,1,0,0,,,0.7890111144857619,England,Single adult,,Not asked,0
SBT003_1268,<1y,Essential,0,6,2,2,3,5,2,2,0,0,,,1.332487087867136,England,Adults only,,Not asked,0
SBT003_1269,3-5y,Essential,0,8,5,4,5,5,4,4,0,0,,,1.349212266881142,England,With children,,Not asked,0
SBT003_1270,6+y,Standard,1,7,4,4,4,4,2,5,0,1,5.0,1.0,0.675306723599597,England,Adults only,,Phone,0
SBT003_1271,<1y,Essential,0,8,5,3,5,4,4,5,0,0,,,1.2790728302467111,England,Single adult,,Not asked,0
SBT003_1272,3-5y,Standard,0,3,1,1,1,1,2,1,0,1,1.0,0.0,0.6509403593545503,England,Single adult,,Phone,0
SBT003_1273,1-2y,Essential,0,5,2,4,3,4,3,2,0,0,,,1.3144376240114235,England,Adults only,,Not asked,0
SBT003_1274,3-5y,Essential,0,3,3,2,2,2,3,2,0,1,4.0,1.0,0.7289021208238302,England,Single adult,,Phone,0
SBT003_1275,<1y,Standard,0,6,3,4,2,3,2,2,0,1,4.0,0.0,0.6720523878963155,England,Adults only,,Phone,0
SBT003_1276,6+y,Premium,1,2,1,1,1,3,3,1,1,1,1.0,1.0,0.4857707738158622,England,With children,5.0,Chat,0
SBT003_1277,6+y,Standard,0,10,5,4,5,5,5,5,1,0,,,1.1579084895889655,England,With children,1.0,Not asked,0
SBT003_1278,3-5y,Essential,0,4,3,2,3,3,3,3,0,0,,,1.2053230321750985,England,Single adult,,Not asked,0
SBT003_1279,3-5y,Essential,0,7,3,2,5,4,3,4,0,0,,,1.0756093901560944,England,With children,,Not asked,0
SBT003_1280,6+y,Premium,0,3,2,2,1,2,2,1,0,1,1.0,1.0,0.4854179591130299,England,With children,,Phone,0
SBT003_1281,6+y,Essential,1,7,2,4,4,3,2,5,0,0,,,1.4849953800504212,England,With children,,Not asked,0
SBT003_1282,<1y,Standard,0,9,5,5,5,4,3,4,0,0,,,1.2103061973787914,Wales,With children,,Not asked,0
SBT003_1283,6+y,Essential,1,9,3,1,1,3,2,2,0,1,3.0,1.0,0.7055485829266658,Wales,Single adult,,Phone,0
SBT003_1284,3-5y,Standard,0,3,2,2,3,3,1,3,0,0,,,1.3016329283613741,England,With children,,Not asked,0
SBT003_1285,6+y,Premium,1,4,1,2,1,2,1,3,0,0,,,0.8796655733332749,England,With children,,Not asked,0
SBT003_1286,6+y,Essential,0,9,3,4,5,3,4,4,0,0,,,1.3450050998570504,England,Adults only,,Not asked,0
SBT003_1287,6+y,Essential,0,5,4,5,5,5,4,4,1,0,,,1.0976133133649453,England,Adults only,3.0,Not asked,0
SBT003_1288,3-5y,Standard,1,6,2,3,4,2,4,2,1,1,3.0,0.0,0.7476920650335181,England,With children,4.0,Chat,0
SBT003_1289,3-5y,Standard,1,4,1,1,1,2,2,1,1,0,,,1.0472525153996166,England,With children,5.0,Not asked,0
SBT003_1290,6+y,Standard,0,8,4,5,4,3,4,4,0,0,,,1.1968652851248738,England,With children,,Not asked,0
SBT003_1291,6+y,Essential,1,0,2,1,2,2,1,1,0,0,,,1.232725863322019,England,Single adult,,Not asked,0
SBT003_1292,6+y,Premium,0,4,1,1,2,1,1,1,0,0,,,0.8894808065006712,England,With children,,Not asked,0
SBT003_1293,<1y,Standard,0,6,5,3,5,3,5,4,0,0,,,1.2024923795010138,England,Adults only,,Not asked,0
SBT003_1294,6+y,Premium,1,7,4,4,5,3,3,4,1,0,,,0.7983443814037754,England,With children,3.0,Not asked,0
SBT003_1295,1-2y,Standard,0,5,2,2,4,2,3,3,0,0,,,1.2659754348205514,England,With children,,Not asked,0
SBT003_1296,3-5y,Essential,0,7,2,3,3,2,4,3,0,0,,,1.1038372264152425,England,Adults only,,Not asked,0
SBT003_1297,1-2y,Standard,1,6,1,1,1,3,1,1,1,0,,,1.1852953448332408,England,Single adult,5.0,Not asked,0
SBT003_1298,1-2y,Standard,0,2,2,4,4,2,4,3,0,0,,,1.0985744999756764,Scotland,Adults only,,Not asked,0
SBT003_1299,<1y,Premium,0,4,2,2,2,2,4,3,1,0,,,0.8717739447779087,England,With children,4.0,Not asked,0
SBT003_1300,6+y,Standard,0,7,4,3,5,4,3,5,0,0,,,1.2227676199269477,England,Adults only,,Not asked,0
SBT003_1301,1-2y,Essential,0,10,4,3,4,3,3,3,1,0,,,1.4328625409750506,England,Adults only,3.0,Not asked,0
SBT003_1302,1-2y,Essential,0,7,4,3,4,4,4,3,0,0,,,1.383495451648704,England,With children,,Not asked,0
SBT003_1303,<1y,Essential,0,10,5,5,5,5,5,5,0,0,,,1.2696907225393932,England,Adults only,,Not asked,0
SBT003_1304,6+y,Premium,0,5,3,3,3,3,4,2,1,0,,,0.7787128625723427,England,With children,3.0,Not asked,0
SBT003_1305,3-5y,Standard,0,6,3,4,2,1,3,2,1,1,3.0,1.0,0.6761626322071194,England,Single adult,4.0,Phone,0
SBT003_1306,<1y,Essential,0,5,2,3,4,4,5,2,0,0,,,1.406515195132383,England,Single adult,,Not asked,0
SBT003_1307,1-2y,Standard,0,7,5,5,5,4,3,5,0,0,,,1.0894487607426198,England,Adults only,,Not asked,0
SBT003_1308,1-2y,Essential,0,7,4,3,5,4,5,4,0,0,,,1.3633604333618152,Wales,Adults only,,Not asked,0
SBT003_1309,3-5y,Standard,0,5,3,4,3,4,4,4,0,0,,,1.207784018194888,England,Adults only,,Not asked,0
SBT003_1310,6+y,Essential,1,5,1,1,1,2,1,1,1,1,2.0,0.0,0.6988577215416545,England,Adults only,5.0,Phone,0
SBT003_1311,6+y,Standard,0,5,4,3,5,3,3,5,0,0,,,1.1988601634963407,England,Single adult,,Not asked,0
SBT003_1312,<1y,Essential,0,10,5,4,5,4,4,5,0,0,,,1.2038730227698873,England,Single adult,,Not asked,0
SBT003_1313,3-5y,Standard,1,7,3,3,4,3,5,3,0,0,,,1.285368095830828,England,With children,,Not asked,0
SBT003_1314,3-5y,Essential,0,5,4,3,3,3,3,4,0,0,,,1.2750003299253065,England,With children,,Not asked,1
SBT003_1315,1-2y,Standard,0,5,4,2,5,2,2,4,1,0,,,1.2450406888474066,England,With children,2.0,Not asked,0
SBT003_1316,<1y,Standard,1,4,3,2,2,3,2,3,0,1,2.0,1.0,0.7266196618010261,England,With children,,Phone,0
SBT003_1317,6+y,Essential,1,5,2,4,4,2,3,3,0,0,,,1.1769428344394646,England,Adults only,,Not asked,0
SBT003_1318,6+y,Essential,1,4,3,3,4,3,4,3,0,1,4.0,1.0,0.7175155900523383,England,Single adult,,Phone,1
SBT003_1319,<1y,Essential,0,4,2,2,1,2,4,2,0,1,4.0,1.0,0.6661150461214771,England,Single adult,,Phone,0
SBT003_1320,3-5y,Standard,0,7,3,4,4,4,3,2,0,1,2.0,1.0,0.6715578567429035,England,Single adult,,Phone,0
SBT003_1321,1-2y,Standard,0,10,5,5,5,5,4,5,0,0,,,1.2199000056581062,Scotland,Adults only,,Not asked,0
SBT003_1322,<1y,Standard,0,5,2,2,2,2,3,2,1,1,2.0,1.0,0.6528266438800773,England,Single adult,5.0,Phone,0
SBT003_1323,3-5y,Essential,0,5,2,4,4,3,4,3,0,0,,,1.2155750939571466,England,Single adult,,Not asked,0
SBT003_1324,6+y,Premium,0,8,5,4,5,5,5,4,0,1,4.0,1.0,0.4286171323500437,England,With children,,Email,0
SBT003_1325,3-5y,Essential,0,4,4,3,2,3,3,2,0,0,,,1.3657300759102777,England,With children,,Not asked,0
SBT003_1326,<1y,Premium,0,2,1,3,2,2,3,3,0,0,,,0.8136659701321216,England,Adults only,,Not asked,0
SBT003_1327,6+y,Standard,1,7,4,3,5,4,4,4,1,0,,,1.1790814514263541,England,Single adult,3.0,Not asked,0
SBT003_1328,1-2y,Standard,0,3,1,2,1,1,3,2,1,1,4.0,0.0,0.6690064148725481,England,Single adult,4.0,Chat,0
SBT003_1329,<1y,Essential,0,8,4,3,4,4,3,5,1,0,,,1.3665366140419637,England,With children,3.0,Not asked,0
SBT003_1330,1-2y,Standard,0,4,3,3,3,3,4,1,0,0,,,1.239357386873817,England,Single adult,,Not asked,0
SBT003_1331,3-5y,Standard,0,5,4,5,3,3,2,4,0,1,3.0,0.0,0.6173935371385855,England,Adults only,,Chat,0
SBT003_1332,1-2y,Standard,0,1,1,1,2,2,1,1,0,0,,,1.1531150716278495,England,Adults only,,Not asked,0
SBT003_1333,6+y,Essential,1,3,2,3,2,1,4,3,0,0,,,1.2805864972598064,England,With children,,Not asked,0
SBT003_1334,<1y,Essential,0,9,5,4,5,4,5,5,0,0,,,1.3010138135531157,England,Single adult,,Not asked,0
SBT003_1335,1-2y,Standard,0,3,1,1,1,1,1,1,0,1,1.0,0.0,0.6189497297466986,England,Single adult,,Chat,0
SBT003_1336,6+y,Essential,1,4,1,2,1,2,2,1,1,0,,,1.1804735713399712,Scotland,With children,5.0,Not asked,0
SBT003_1337,<1y,Essential,0,6,5,4,5,5,4,4,0,0,,,1.3242561892257056,England,With children,,Not asked,0
SBT003_1338,1-2y,Standard,0,4,3,4,2,4,2,2,0,0,,,1.340331572679599,Scotland,Single adult,,Not asked,0
SBT003_1339,1-2y,Essential,0,3,1,2,2,1,3,2,1,1,2.0,1.0,0.6954531642670123,England,Single adult,4.0,Phone,0
SBT003_1340,<1y,Essential,0,7,4,3,5,3,4,4,0,0,,,1.2926246103250396,England,Adults only,,Not asked,0
SBT003_1341,<1y,Standard,0,6,2,3,2,2,2,2,1,0,,,1.2319521842042391,England,Adults only,4.0,Not asked,0
SBT003_1342,3-5y,Essential,0,6,2,3,1,3,2,2,0,0,,,1.2660269417913117,Scotland,With children,,Not asked,0
SBT003_1343,3-5y,Standard,0,7,3,3,3,2,4,3,1,0,,,1.144900157966909,England,Single adult,3.0,Not asked,1
SBT003_1344,<1y,Essential,0,7,5,5,5,4,3,4,0,0,,,1.264821640575201,England,Adults only,,Not asked,0
SBT003_1345,3-5y,Premium,0,7,3,2,3,3,3,4,0,0,,,0.9393769805356761,Northern Ireland,Adults only,,Not asked,0
SBT003_1346,6+y,Essential,0,2,1,1,1,2,2,1,0,1,1.0,0.0,0.681906072051831,England,Adults only,,Phone,1
SBT003_1347,<1y,Premium,0,6,1,1,1,1,1,1,0,1,2.0,1.0,0.4461213449213104,England,Single adult,,Phone,0
SBT003_1348,<1y,Essential,0,9,5,5,5,5,4,5,0,0,,,1.341069906928255,England,Single adult,,Not asked,0
SBT003_1349,1-2y,Premium,0,7,4,4,4,5,4,4,1,0,,,0.9046413982146875,Wales,With children,3.0,Not asked,0
SBT003_1350,6+y,Standard,1,10,5,3,5,5,4,5,1,1,5.0,1.0,0.5563484980403651,Wales,With children,2.0,Phone,1
SBT003_1351,<1y,Standard,0,3,1,2,2,1,2,1,1,1,2.0,0.0,0.6690217173061501,England,Adults only,3.0,Email,0
SBT003_1352,1-2y,Standard,0,7,3,3,5,3,4,2,0,0,,,1.1348147352689522,England,With children,,Not asked,0
SBT003_1353,6+y,Standard,0,3,1,2,1,1,2,2,0,0,,,1.1587686915845024,Scotland,With children,,Not asked,0
SBT003_1354,3-5y,Premium,0,7,3,4,3,3,3,2,1,1,3.0,1.0,0.49845084072293533,Scotland,Single adult,5.0,Chat,0
SBT003_1355,1-2y,Standard,0,6,4,3,5,4,4,4,0,0,,,1.2158492098891336,England,Single adult,,Not asked,0
SBT003_1356,6+y,Standard,1,8,5,4,4,4,3,4,0,0,,,1.2600757622720706,England,Adults only,,Not asked,0
SBT003_1357,<1y,Standard,0,2,1,1,1,1,1,1,0,0,,,1.2316063786793343,England,Single adult,,Not asked,1
SBT003_1358,<1y,Standard,0,7,3,3,4,3,4,3,0,1,4.0,1.0,0.6981365652257449,England,Adults only,,Phone,0
SBT003_1359,6+y,Standard,1,0,1,1,1,1,1,1,1,1,1.0,0.0,0.6840956273283559,England,Single adult,5.0,Phone,0
SBT003_1360,6+y,Standard,1,5,3,1,3,3,2,2,1,1,3.0,0.0,0.6958617319287511,England,Single adult,5.0,Phone,0
SBT003_1361,1-2y,Premium,0,9,3,4,5,3,2,4,0,0,,,0.849812150993573,England,Single adult,,Not asked,0
SBT003_1362,1-2y,Standard,0,10,5,5,5,5,4,5,0,1,5.0,1.0,0.6465902022257957,England,Adults only,,Phone,0
SBT003_1363,6+y,Essential,1,2,1,2,1,2,1,1,1,0,,,1.1867027481806771,England,With children,5.0,Not asked,0
SBT003_1364,1-2y,Standard,0,10,5,4,5,4,4,5,0,0,,,1.1558574961200634,Scotland,With children,,Not asked,0
SBT003_1365,<1y,Standard,0,4,1,2,1,3,3,2,0,0,,,1.1713041561527577,England,Adults only,,Not asked,0
SBT003_1366,3-5y,Premium,0,7,2,2,2,3,3,3,0,1,4.0,1.0,0.45270937621468854,England,Adults only,,Phone,0
SBT003_1367,<1y,Standard,0,4,2,3,3,3,3,4,0,0,,,1.3314937608071202,England,Single adult,,Not asked,0
SBT003_1368,3-5y,Essential,0,8,1,4,2,3,3,3,0,0,,,1.1711496431676813,England,Adults only,,Not asked,0
SBT003_1369,1-2y,Essential,0,8,5,3,5,3,3,4,0,0,,,1.4575136565680846,England,With children,,Not asked,0
SBT003_1370,6+y,Premium,0,4,1,1,1,3,2,2,0,0,,,0.8097874582831286,England,Single adult,,Not asked,0
SBT003_1371,<1y,Essential,0,3,2,3,3,2,2,2,0,0,,,1.204981255026744,England,Adults only,,Not asked,0
SBT003_1372,1-2y,Essential,0,7,3,1,4,2,3,4,0,0,,,1.2988393255606725,England,Adults only,,Not asked,0
SBT003_1373,1-2y,Essential,0,6,4,3,3,3,4,2,0,0,,,1.1782956112709584,Scotland,Adults only,,Not asked,0
SBT003_1374,6+y,Premium,0,7,4,4,4,3,4,5,0,1,3.0,0.0,0.4768502842886815,England,Adults only,,Chat,0
SBT003_1375,6+y,Essential,1,6,3,2,2,2,4,2,1,0,,,1.200579187159425,Northern Ireland,Single adult,3.0,Not asked,0
SBT003_1376,1-2y,Premium,0,5,2,1,2,4,2,1,0,0,,,0.8730492099791012,England,Adults only,,Not asked,0
SBT003_1377,1-2y,Standard,0,5,3,2,3,1,3,3,1,0,,,1.191660798057914,England,Adults only,4.0,Not asked,1
SBT003_1378,<1y,Essential,0,8,4,3,5,3,3,4,1,0,,,1.295075830168113,England,With children,2.0,Not asked,1
SBT003_1379,<1y,Essential,0,10,5,5,5,4,5,5,0,1,5.0,1.0,0.6530948479224788,England,Single adult,,Phone,0
SBT003_1380,6+y,Essential,1,6,2,2,3,2,4,3,0,0,,,1.3169099047764214,England,Adults only,,Not asked,0
SBT003_1381,3-5y,Essential,0,6,5,5,5,4,5,4,0,0,,,1.1662416348753535,England,Adults only,,Not asked,0
SBT003_1382,<1y,Premium,0,4,4,5,4,3,4,4,0,0,,,0.7627461718489346,England,Adults only,,Not asked,0
SBT003_1383,3-5y,Premium,0,6,5,3,5,5,4,5,0,0,,,0.850340157172716,England,Adults only,,Not asked,0
SBT003_1384,6+y,Standard,0,4,2,1,2,1,3,3,0,1,3.0,1.0,0.6598220703888201,England,Adults only,,Phone,0
SBT003_1385,1-2y,Premium,1,5,3,3,4,4,4,3,0,1,4.0,1.0,0.49697813375204336,England,Adults only,,Phone,0
SBT003_1386,3-5y,Standard,1,4,1,1,1,1,1,1,0,1,1.0,0.0,0.6585138960438913,Scotland,Adults only,,Chat,0
SBT003_1387,6+y,Essential,1,6,4,3,5,4,3,4,0,0,,,1.2680656755708257,England,Adults only,,Not asked,0
SBT003_1388,1-2y,Standard,0,3,2,1,1,2,2,2,1,1,2.0,1.0,0.6048597985974661,England,Adults only,5.0,Chat,0
SBT003_1389,1-2y,Standard,0,8,4,4,4,4,3,3,0,1,3.0,1.0,0.6113004366333876,England,Single adult,,Chat,0
SBT003_1390,6+y,Essential,1,5,5,5,5,3,5,5,0,1,5.0,1.0,0.7028179555814261,England,Adults only,,Phone,0
SBT003_1391,3-5y,Standard,1,2,2,2,2,3,2,1,0,0,,,1.0051791495066686,England,Single adult,,Not asked,0
SBT003_1392,3-5y,Standard,0,7,3,2,4,2,3,1,0,0,,,1.2724115881735483,England,With children,,Not asked,0
SBT003_1393,<1y,Essential,0,4,2,3,2,2,3,1,1,0,,,1.1766391392687305,England,With children,4.0,Not asked,0
SBT003_1394,6+y,Essential,0,1,1,1,1,1,1,1,1,0,,,1.2333036921272327,England,Adults only,5.0,Not asked,0
SBT003_1395,3-5y,Premium,1,2,3,2,3,1,4,3,0,1,4.0,1.0,0.47470332223053785,England,Adults only,,Chat,0
SBT003_1396,6+y,Premium,1,2,1,2,1,3,2,1,0,0,,,0.7921460159207507,England,With children,,Not asked,0
SBT003_1397,6+y,Standard,1,2,2,2,2,1,2,3,0,1,2.0,0.0,0.6645746400116751,England,Adults only,,Chat,0
SBT003_1398,1-2y,Premium,0,7,5,5,4,3,4,5,0,0,,,0.7868531469402775,England,With children,,Not asked,0
SBT003_1399,<1y,Standard,0,7,4,4,4,3,3,3,0,0,,,1.1951255263862333,England,Adults only,,Not asked,0
SBT003_1400,3-5y,Premium,1,5,3,3,4,2,2,3,0,0,,,0.898729748480936,England,Adults only,,Not asked,0
SBT003_1401,6+y,Premium,0,5,1,2,2,1,2,2,1,0,,,0.8177869234044157,England,With children,4.0,Not asked,0
SBT003_1402,<1y,Standard,0,3,2,3,2,4,2,2,0,1,3.0,0.0,0.607686728809471,Scotland,Adults only,,Phone,0
SBT003_1403,1-2y,Essential,0,6,4,4,4,5,4,3,0,0,,,1.0940297659268585,England,With children,,Not asked,1
SBT003_1404,<1y,Premium,0,3,2,2,2,1,2,3,0,1,4.0,0.0,0.5154039675975183,England,Single adult,,Chat,0
SBT003_1405,<1y,Essential,0,10,5,4,5,4,4,5,0,0,,,1.2240874572467144,Wales,With children,,Not asked,0
SBT003_1406,3-5y,Essential,1,8,3,3,4,3,4,3,0,0,,,1.3161546558624828,England,With children,,Not asked,0
SBT003_1407,3-5y,Standard,1,0,1,1,1,1,1,1,1,1,1.0,0.0,0.7240610295232268,England,With children,5.0,Phone,0
SBT003_1408,3-5y,Essential,0,4,5,4,3,3,2,4,0,0,,,1.2520848152299635,England,Single adult,,Not asked,0
SBT003_1409,<1y,Standard,0,3,2,1,1,1,1,1,0,0,,,1.287672615083266,England,Single adult,,Not asked,1
SBT003_1410,3-5y,Essential,1,9,5,3,5,4,3,5,1,1,5.0,1.0,0.6109467608727842,England,Adults only,3.0,Phone,0
SBT003_1411,6+y,Standard,0,4,2,3,3,2,2,2,0,0,,,1.1215561494408335,England,Adults only,,Not asked,0
SBT003_1412,3-5y,Standard,0,3,3,4,4,2,3,3,0,0,,,1.2301404136236584,Wales,With children,,Not asked,0
SBT003_1413,3-5y,Standard,0,6,4,3,3,4,2,3,0,1,3.0,1.0,0.6268370829111788,Scotland,Adults only,,Chat,0
SBT003_1414,<1y,Standard,0,5,2,2,2,2,3,2,0,0,,,1.1115654982582588,England,Single adult,,Not asked,0
SBT003_1415,3-5y,Essential,0,6,4,5,4,4,4,3,0,0,,,1.297042082891592,England,Single adult,,Not asked,0
SBT003_1416,6+y,Essential,0,0,2,2,2,4,4,2,0,0,,,1.3076252022828365,Scotland,Single adult,,Not asked,0
SBT003_1417,3-5y,Premium,0,6,2,3,4,5,3,5,0,0,,,0.8877465642577818,England,Single adult,,Not asked,0
SBT003_1418,1-2y,Essential,0,6,3,3,4,4,4,5,0,0,,,1.2237709753349075,England,Adults only,,Not asked,0
SBT003_1419,1-2y,Premium,1,8,1,1,2,2,2,1,0,0,,,0.829423555177384,England,With children,,Not asked,0
SBT003_1420,6+y,Standard,1,3,3,2,4,3,4,3,0,0,,,1.2987563725309808,England,Adults only,,Not asked,0
SBT003_1421,3-5y,Standard,0,7,5,5,5,4,4,5,0,1,5.0,1.0,0.6668081366955048,Northern Ireland,Single adult,,Email,0
SBT003_1422,<1y,Essential,0,9,4,3,5,4,4,4,0,1,5.0,1.0,0.6948888421573611,England,With children,,Chat,0
SBT003_1423,6+y,Standard,0,10,4,4,5,3,4,5,0,0,,,1.1074135164774175,England,Adults only,,Not asked,0
SBT003_1424,3-5y,Standard,1,7,3,3,3,4,3,3,1,1,2.0,0.0,0.7099555780084169,England,With children,4.0,Email,0
SBT003_1425,3-5y,Standard,1,5,1,2,1,2,4,1,0,0,,,1.1618182247334523,England,Single adult,,Not asked,0
SBT003_1426,6+y,Standard,1,7,4,2,4,4,4,5,0,0,,,1.157930586805899,England,Adults only,,Not asked,0
SBT003_1427,6+y,Premium,1,5,3,4,3,3,3,2,0,0,,,0.8483526227634971,England,With children,,Not asked,0
SBT003_1428,6+y,Essential,1,10,5,5,5,5,5,5,0,0,,,1.1295118249414724,England,With children,,Not asked,0
SBT003_1429,1-2y,Standard,0,5,2,1,2,3,2,2,1,1,3.0,0.0,0.6739006000000132,England,Adults only,5.0,Chat,0
SBT003_1430,1-2y,Standard,0,6,3,4,3,3,4,3,0,0,,,1.2133551245503094,England,Adults only,,Not asked,0
SBT003_1431,1-2y,Standard,0,2,1,2,1,1,2,1,0,0,,,1.2964474382319446,England,Adults only,,Not asked,0
SBT003_1432,1-2y,Standard,0,5,4,3,4,3,3,3,0,0,,,1.2896582541641788,England,Single adult,,Not asked,0
SBT003_1433,3-5y,Essential,0,3,2,2,2,1,2,3,0,0,,,1.088458931746492,England,Adults only,,Not asked,0
SBT003_1434,6+y,Standard,0,4,1,1,1,1,1,1,1,0,,,1.236296319904646,England,Single adult,5.0,Not asked,0
SBT003_1435,6+y,Standard,0,4,3,4,4,3,1,4,0,0,,,1.2092808000767308,England,Adults only,,Not asked,0
SBT003_1436,6+y,Essential,1,5,3,2,1,3,1,2,0,0,,,1.3038374947766185,England,With children,,Not asked,0
SBT003_1437,1-2y,Premium,0,7,5,2,3,2,3,4,1,1,5.0,1.0,0.4847575220610346,England,Adults only,2.0,Phone,0
SBT003_1438,3-5y,Essential,1,9,4,3,3,3,4,4,1,0,,,1.2882327512165463,England,Adults only,4.0,Not asked,0
SBT003_1439,1-2y,Premium,1,1,2,2,1,2,3,2,0,0,,,0.8198979339169871,England,With children,,Not asked,0
SBT003_1440,<1y,Essential,0,1,1,1,1,2,2,1,1,1,1.0,0.0,0.6682583314845599,England,Adults only,5.0,Phone,0
SBT003_1441,1-2y,Essential,0,7,2,5,3,5,1,4,0,1,5.0,1.0,0.7141589599815262,England,With children,,Phone,0
SBT003_1442,3-5y,Essential,0,10,5,4,5,4,3,5,0,0,,,1.190138726059489,England,Single adult,,Not asked,0
SBT003_1443,1-2y,Essential,0,3,4,4,4,2,4,4,0,0,,,1.2574439041658274,England,With children,,Not asked,0
SBT003_1444,1-2y,Premium,0,2,1,1,1,1,2,1,1,1,1.0,0.0,0.4788004895539677,England,With children,5.0,Chat,0
SBT003_1445,1-2y,Standard,1,4,5,4,4,2,3,3,0,0,,,1.1399591822028399,England,With children,,Not asked,0
SBT003_1446,3-5y,Essential,1,8,4,4,4,4,5,2,1,0,,,1.2858785145892888,Scotland,Adults only,5.0,Not asked,0
SBT003_1447,6+y,Essential,1,5,1,1,1,1,1,1,1,1,1.0,0.0,0.6953365417870636,England,Single adult,5.0,Phone,0
SBT003_1448,3-5y,Essential,1,2,1,2,2,2,2,2,0,0,,,1.065157727749554,England,Adults only,,Not asked,0
SBT003_1449,6+y,Essential,0,6,2,2,3,5,3,2,0,0,,,1.2337540571745107,England,Single adult,,Not asked,0
SBT003_1450,6+y,Standard,0,7,3,3,3,3,2,3,0,0,,,1.1703430252322573,England,Adults only,,Not asked,0
SBT003_1451,3-5y,Standard,0,0,1,1,1,1,1,1,0,0,,,1.2808333621801071,England,Adults only,,Not asked,0
SBT003_1452,6+y,Standard,1,4,3,3,3,3,4,2,0,1,4.0,1.0,0.6391254946109818,England,With children,,Chat,0
SBT003_1453,<1y,Premium,0,7,3,2,3,2,2,2,0,1,2.0,0.0,0.5016769696188251,England,Single adult,,Phone,0
SBT003_1454,1-2y,Standard,0,4,3,3,2,3,4,2,1,1,4.0,1.0,0.6705461861097254,Scotland,Adults only,4.0,Phone,0
SBT003_1455,1-2y,Essential,0,4,2,3,3,4,4,3,0,1,3.0,1.0,0.6769100307928421,Wales,Adults only,,Chat,0
SBT003_1456,<1y,Essential,0,5,4,3,4,2,3,3,0,0,,,1.1420372162517474,England,Adults only,,Not asked,0
SBT003_1457,3-5y,Premium,0,1,3,1,3,3,3,2,1,1,3.0,1.0,0.4385994623168437,England,With children,3.0,Phone,0
SBT003_1458,1-2y,Standard,0,5,3,2,3,2,4,3,0,0,,,1.1467504876114405,Scotland,Adults only,,Not asked,0
SBT003_1459,<1y,Standard,0,5,2,4,4,4,2,3,0,0,,,1.2423029917885513,England,Adults only,,Not asked,0
SBT003_1460,<1y,Standard,0,4,1,5,3,2,1,2,0,1,2.0,0.0,0.7160053182746613,England,Adults only,,Chat,1
SBT003_1461,6+y,Premium,0,2,1,2,1,1,2,1,1,1,1.0,0.0,0.4474111095350516,England,Adults only,5.0,Email,1
SBT003_1462,6+y,Standard,1,7,3,5,3,4,3,2,1,0,,,1.186997425623555,England,Single adult,2.0,Not asked,0
SBT003_1463,6+y,Essential,0,7,3,4,3,2,3,3,1,0,,,1.2945303702985944,England,With children,5.0,Not asked,0
SBT003_1464,<1y,Essential,0,7,4,5,5,4,5,5,0,1,5.0,1.0,0.6872798992098841,England,Single adult,,Phone,1
SBT003_1465,6+y,Standard,1,7,3,3,4,5,3,4,0,1,5.0,1.0,0.656689440276074,England,Single adult,,Chat,0
SBT003_1466,6+y,Standard,0,3,2,3,3,3,4,3,0,1,5.0,1.0,0.7146966308472777,England,Adults only,,Chat,0
SBT003_1467,1-2y,Standard,0,2,3,1,2,2,1,1,1,0,,,1.1373623894974754,England,Adults only,4.0,Not asked,0
